search_term,youtube_channel_id,youtube_channel_name,youtube_channel_subs,youtube_channel_videos,youtube_channel_thumbnail,channel_url
kike,,,,,,
nazi,,,,,,
stormfront,,,,,,
goy,,,,,,
kkk,,,,,,
neo-confederate,,,,,,
holohoax,,,,,,
dindu,,,,,,
wetback,,,,,,
neo-nazi,,,,,,
nigger,,,,,,
ethnic cleansing,UCO9BorKN00Lc4XAWt2wVeAA,Amhara Press - ልሣነ ዐማራ,11800,54,https://yt3.ggpht.com/a/AATXAJyn6_beP6LFDt2GINHkt6WKk_ndlXehjVPO-lTcnA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCO9BorKN00Lc4XAWt2wVeAA
ethnic cleansing,UCMHBe0bIbNBLtNKEUjRQWJg,Sister Kerry-Ann,46900,543,https://yt3.ggpht.com/ytc/AAUvwniszfIVweBFm2JaMl07o7BpPhKpYr4uq6SOwGCGg8c=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCMHBe0bIbNBLtNKEUjRQWJg
ethnic cleansing,UC1h3bqESVdqkwm123Ce4ZmA,Ben Swann,156000,665,https://yt3.ggpht.com/a/AATXAJzKrDBJPMGJBPAqBzhxHy0KhGC7joYaV9YfXfuZmq4=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC1h3bqESVdqkwm123Ce4ZmA
ethnic cleansing,UCMDY8JAIaCTcCm8X-SkV7sQ,Priscilla Wood,21100,67,https://yt3.ggpht.com/ytc/AAUvwnjq2JM5ltTmtMkzMJvynNa3bQmQS632m-oGA_cxdw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCMDY8JAIaCTcCm8X-SkV7sQ
ethnic cleansing,UCckMqUWHVwFWJwSVE9FQJaA,Israel Advocacy Movement,16700,231,https://yt3.ggpht.com/a/AATXAJzOwbUwJhOrtE4e1AthfZOQ3gODfih9mRhLodTZ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCckMqUWHVwFWJwSVE9FQJaA
ethnic cleansing,UCZ9x3ZI_dUSugygeFTZov_g,ROHINGYA HAMID SONGS,5710,649,https://yt3.ggpht.com/a/AATXAJw_jxRK_EIvulFXsxj3KAf653nk9GF1i3Gr9_Wxqw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCZ9x3ZI_dUSugygeFTZov_g
ethnic cleansing,UCLztPeJlQvp1QArefpph10A,DEEPSHIKA,2080,23,https://yt3.ggpht.com/ytc/AAUvwnhZ3cDG9Y8hv9SJCxhksTmB5L4RRyi7rFIOxxEWVA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCLztPeJlQvp1QArefpph10A
ethnic cleansing,UCvGOHJtCIrIe21Rn7bouIJQ,Rais Ofßeauty,12000,116,https://yt3.ggpht.com/ytc/AAUvwni_HlB7WD27f13XPNF-Hi75gKH2YbeomU5ZLwuGdQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCvGOHJtCIrIe21Rn7bouIJQ
ethnic cleansing,UC_3N6DWsfk7rjCUCmJSpfkA,FLY- First Love Yourself,20400,326,https://yt3.ggpht.com/a/AATXAJw26B3Cl-XobHSGb61B3DeZDJcSGs7SbTWR6a7vDA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC_3N6DWsfk7rjCUCmJSpfkA
ethnic cleansing,UCnlvx7UbPXx2JlljGXeDK4Q,Beauty's sparkles,1770,60,https://yt3.ggpht.com/a/AATXAJxtR5sE9PN2qJDdvmS40jGAVmcZ0NAs8rJ3jALL=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCnlvx7UbPXx2JlljGXeDK4Q
ethnic cleansing,UCeZedReQzR-NCZAJpNec5-g,Sanjana Bhatia,7350,50,https://yt3.ggpht.com/ytc/AAUvwng-dZrdHnqGuzr6BdSwQgDhINHMtl3u1ZWiK5NtUw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCeZedReQzR-NCZAJpNec5-g
ethnic cleansing,UC_W74i_njnkAzJ8ZDyUDZkQ,Miss Chillaxx,9190,263,https://yt3.ggpht.com/ytc/AAUvwniELKH0XbEpFgMwmwzXtHm1j0kE8cMHrK_MClZs=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC_W74i_njnkAzJ8ZDyUDZkQ
ethnic cleansing,UC6Y0T-6_GapEcGQyRXe_uGw,VIPR - Varna Peace Institute,1110,65,https://yt3.ggpht.com/ytc/AAUvwnjwKRjJ2I7g4Kchn_pcd4M53QYwNdACCqEOs1d8=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC6Y0T-6_GapEcGQyRXe_uGw
ethnic cleansing,UC8Z53Sqtmugew95BupqjtJA,Shopping Blast !!,4560,153,https://yt3.ggpht.com/a/AATXAJwkjkna1USUNLehAElo7YTj8y49clvbGbXa0tYg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC8Z53Sqtmugew95BupqjtJA
race war,UCWJxXBND5VITb0E9fDKUxMA,SPIRITUAL So,1150000,185,https://yt3.ggpht.com/a/AATXAJycY7jl15UvNLwt5EXVcTt7viIPeUkQNMBdHDt9kg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCWJxXBND5VITb0E9fDKUxMA
race war,UCi5iiEyLwSLvlqnMi02u5gQ,Caitlin Doughty – Ask A Mortician,1330000,239,https://yt3.ggpht.com/a/AATXAJwLTfFCgi3DKwgNESI17iYqHL7snOUu1rvw_go3=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCi5iiEyLwSLvlqnMi02u5gQ
race war,UCCUQbQivBq233fSOm39kg1w,TBA,35600,86,https://yt3.ggpht.com/a/AATXAJxxnckvaSATZPFFoSlqwJ7Xb-w468nUCYw5sdsd=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCCUQbQivBq233fSOm39kg1w
race war,UC2ja61Zku_rw3ZBfDZi8cuQ,KCM TV,35800,1777,https://yt3.ggpht.com/ytc/AAUvwngXqZaDv6WBGExVsV8cDjIa-eP7v4CpRTbXtRjkTA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC2ja61Zku_rw3ZBfDZi8cuQ
race war,UCbLIqv9Puhyp9_ZjVtfOy7w,Call of Duty League,1110000,8398,https://yt3.ggpht.com/ytc/AAUvwnjUFs-VSjDqXRpPLE4Z1UnFeVv9UapQCC1hEfcSPg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCbLIqv9Puhyp9_ZjVtfOy7w
race war,UC7dTk7z9VcaHiYmUP0ytZcg,Doc671,10700,60,https://yt3.ggpht.com/ytc/AAUvwniVikYMlS_dBNhCvLByqp-EVPL-Vu8N7-jSYGt-ew=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC7dTk7z9VcaHiYmUP0ytZcg
race war,UC-3jIAlnQmbbVMV6gR7K8aQ,The Majority Report w/ Sam Seder,975000,15856,https://yt3.ggpht.com/ytc/AAUvwnj3JU1qtvJbWXrhYbarWnXI-reQgAa755AieSU=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC-3jIAlnQmbbVMV6gR7K8aQ
race war,UC0LORruNg0srLMotoXWvInA,Bro. Sanchez LIVE!,,274,https://yt3.ggpht.com/ytc/AAUvwniWvzo7SI_YdIe3jNTjONc7coh4u_xeBxkvm-YDkQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC0LORruNg0srLMotoXWvInA
race war,UCwgoZXczzKRm4eurUNL9srg,LegendofTotalWar,317000,5395,https://yt3.ggpht.com/a/AATXAJyGbwtBTE3GpZakbpflLTucmefWKsyEd7dY57tCRA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCwgoZXczzKRm4eurUNL9srg
race war,UCsvn_Po0SmunchJYOWpOxMg,videogamedunkey,6420000,661,https://yt3.ggpht.com/a/AATXAJyHC3bj_F7GD8AOH6wouDofsbF6LaBnjgA4GxaM=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCsvn_Po0SmunchJYOWpOxMg
race war,UCqWm5skrdP63vvPdsk9Lzlg,DooM Clan,1000000,806,https://yt3.ggpht.com/ytc/AAUvwnji6N8vClY0qyYCW2WrR8srFGLzvYFaej3FZ1L1=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCqWm5skrdP63vvPdsk9Lzlg
race war,UCwkm_Wcyh0pc7UUmZZfL-6w,Donut Operator,2080000,692,https://yt3.ggpht.com/a/AATXAJw39o6Yd13QFg1Ws_hK8T9Ye2zXpgW0b69GWdDx=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCwkm_Wcyh0pc7UUmZZfL-6w
race war,UCo-cYYMN4rUc5zk2Kr5GTTg,Rob Has a Podcast,76700,1718,https://yt3.ggpht.com/a/AATXAJy-N6YhI_0BCQKp0qd9K2GCbQ8qmJmCiXHLzvlZWg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCo-cYYMN4rUc5zk2Kr5GTTg
race war,UCzuqE7-t13O4NIDYJfakrhw,Democracy Now!,805000,12174,https://yt3.ggpht.com/a/AATXAJw57DN86ka-WqAbdL5w5elSlQmE4UUWtLmJ5hFHFA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCzuqE7-t13O4NIDYJfakrhw
race war,UCyRhIGDUKdIOw07Pd8pHxCw,Shut Up & Sit Down,304000,431,https://yt3.ggpht.com/a/AATXAJyHGu2827POdiRAb4va-YERTVc6eMVS4fQgAYTF=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCyRhIGDUKdIOw07Pd8pHxCw
race war,UCXJL3ST-O0J3nqzQyPJtpNg,Preach Gaming,423000,2358,https://yt3.ggpht.com/a/AATXAJzPaWAndOilILGNCczJM_uEh6QIKX5Sm7KpELhDzQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCXJL3ST-O0J3nqzQyPJtpNg
race war,UCYUQQgogVeQY8cMQamhHJcg,CinemaSins,9030000,890,https://yt3.ggpht.com/a/AATXAJysVyyxx2OmdS6S48RWNEvazS5AtWC4jwVCshdgLw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCYUQQgogVeQY8cMQamhHJcg
race war,UCl4yuvfLWwPX1S4HyYL_GTw,iMorganlewis,3060,287,https://yt3.ggpht.com/a/AATXAJwUwLxAdTb-BfiaSBSzG14nhp8mBw8Ist678AT0kg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCl4yuvfLWwPX1S4HyYL_GTw
race war,UCOj5e5vveMzgwv2hHOFODLA,Yarasky,754000,9755,https://yt3.ggpht.com/ytc/AAUvwnjghmsTJLj-_e4o-WF9HgqaKAY2lsnbjIuRWqPbAg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCOj5e5vveMzgwv2hHOFODLA
race war,UCH8Eirtdko5wjPmuOp6wb_Q,Skye Storme,188000,3590,https://yt3.ggpht.com/a/AATXAJy9kT0Yu8NG9YXPjdYRZIoG4lSrTy0CUw3zefSf6aY=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCH8Eirtdko5wjPmuOp6wb_Q
white nationalism,UCXEiu2qv0sjRB9KuHjT6YUQ,StudentsForWesternCivilisation,28100,11,https://yt3.ggpht.com/a/AATXAJwpU9nrcBiKcb-z_7Mv6HkfaRZTf2FTod4gy5lF=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCXEiu2qv0sjRB9KuHjT6YUQ
white nationalism,UCNvsIonJdJ5E4EXMa65VYpA,ContraPoints,1110000,27,https://yt3.ggpht.com/a/AATXAJzbHIPVqD7M5vi_egxqRUw3C_emyPJc9jgyd8oe1Q=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCNvsIonJdJ5E4EXMa65VYpA
white nationalism,UC2PA-AKmVpU6NKCGtZq_rKQ,Philosophy Tube,783000,347,https://yt3.ggpht.com/ytc/AAUvwngQeSQLrsPlBm8eeEWMgKNgQ5sVCEc0Xu0UHU-o8Q=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC2PA-AKmVpU6NKCGtZq_rKQ
white nationalism,UCewUkuIHNuwuMNWMa96q9ZQ,Godless Cranium,32400,254,https://yt3.ggpht.com/a/AATXAJxSSFXSLkmT2D7qgXGQpPQHExcigNS0wKRKM6jN=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCewUkuIHNuwuMNWMa96q9ZQ
white nationalism,UC7yoXZ7c8ZZAimgcqHBtHoQ,act.tv,45500,1568,https://yt3.ggpht.com/a/AATXAJyOlnQFWuwmLDTO5XQJ5tsKa4oYmgL3EONCtBG0=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC7yoXZ7c8ZZAimgcqHBtHoQ
white nationalism,UCGOA_DW3sgXO_c9hDc92SZw,DiscordSpies,11200,8,https://yt3.ggpht.com/a/AATXAJw5vR_U2HYM1u-Q26P1w_rxyYzb-g6rtNtcsZDKUw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCGOA_DW3sgXO_c9hDc92SZw
white nationalism,UC_N4L2B-g2hZ9OPVdkmthGw,Robyn Riley,31500,75,https://yt3.ggpht.com/a/AATXAJzZPkkt1ZP-QMxGujPDPstJLy51clEV0ymQYsIntg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC_N4L2B-g2hZ9OPVdkmthGw
white nationalism,UCrtaDFiK6Z-v0hqf3sNWhtA,Jangles ScienceLad,6500,50,https://yt3.ggpht.com/a/AATXAJz0O10brWxSDRehkHIz9KQvgtCiO6E8tppKj_OLkw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCrtaDFiK6Z-v0hqf3sNWhtA
white nationalism,UCuK42sAlgwVEvu_tdUae8Tw,Joe Owens Talking Sense,2820,339,https://yt3.ggpht.com/a/AATXAJxS9JQ2CrcWi-vxtgCgj-507TESlVyn_sV0AfG-=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCuK42sAlgwVEvu_tdUae8Tw
white nationalism,UCSqGsfrzK3-v9T9Zt1IPOGA,Bhai Ki Padhai,1570000,318,https://yt3.ggpht.com/ytc/AAUvwniIxriy96qYjlA3Km4lQut4pSoQWpiAOsW9CrAUyw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCSqGsfrzK3-v9T9Zt1IPOGA
white nationalism,UCwj5TeVZJN0rB63Tu3wrpwA,Aleš Ernecl,2790,110,https://yt3.ggpht.com/a/AATXAJymE-AsYhMsjqkIqz57AjDA6eEf7iiJtgKy9AccjQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCwj5TeVZJN0rB63Tu3wrpwA
white nationalism,UCtCVifwN6v7wFjhNLmegRfA,HKYpresident,15500,418,https://yt3.ggpht.com/a/AATXAJwg1JMib3-bel1CDf8tDezYnKSDxjVe7SS2GHnoRw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCtCVifwN6v7wFjhNLmegRfA
white nationalism,UCaqcvH8EvUtePORpN03jLMg,Intelligence Squared,345000,658,https://yt3.ggpht.com/a/AATXAJzOvBQFGnkWc7uTGEfeZrEvhC58PtHHGPyPqrDp=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCaqcvH8EvUtePORpN03jLMg
white nationalism,UCwNPa8fSXzzAZuT9859GVhg,ADVChina,381000,279,https://yt3.ggpht.com/ytc/AAUvwnilQKuhg7h8cVT8odmBP21R_BYuz4Hk4cv47xgIHw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCwNPa8fSXzzAZuT9859GVhg
white nationalism,UCeYP27qLtfUMY1b1Cyy3WdQ,TheThinkingAtheist,307000,846,https://yt3.ggpht.com/ytc/AAUvwnilbwbD3WUnVdPoBQ3Gg-VbwQYgPt8iQDvlYGkI=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCeYP27qLtfUMY1b1Cyy3WdQ
white nationalism,UC51gQUGd1bbuwvQGjisCyBA,Valerie Miller,2180,10,https://yt3.ggpht.com/a/AATXAJw9P_OqZD_zJumS1sRzVaT8zXfRLXjEJ_TzXrRTsA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC51gQUGd1bbuwvQGjisCyBA
white nationalism,UClWgOIvIraszdXPKszR7ynw,Understanding Music,31200,82,https://yt3.ggpht.com/ytc/AAUvwniN3WtFIu_ssSebBhUd3DTMFsgzDn9AROCoTyKc=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UClWgOIvIraszdXPKszR7ynw
white nationalism,UCs8mbJ-M142ZskR5VR0gBig,YUGOPNIK,10000,20,https://yt3.ggpht.com/a/AATXAJxsL0nsMAPA_S7X--sKHSNLKrllLho78u-yh0PB5g=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCs8mbJ-M142ZskR5VR0gBig
white nationalism,UCzuqE7-t13O4NIDYJfakrhw,Democracy Now!,805000,12174,https://yt3.ggpht.com/a/AATXAJw57DN86ka-WqAbdL5w5elSlQmE4UUWtLmJ5hFHFA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCzuqE7-t13O4NIDYJfakrhw
white nationalism,UCI_oZ0pYcZiVo5IxArymNAQ,Shreyanka S Ranade,,363,https://yt3.ggpht.com/a/AATXAJxQ_s8DJv8gw_LqhoCCOFqE2TEVbgTKtDKmieA2Vrs=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCI_oZ0pYcZiVo5IxArymNAQ
send them back,UC1KmNKYC1l0stjctkGswl6g,After Skool,1430000,110,https://yt3.ggpht.com/a/AATXAJyR3olF9xrg7UOK5_E6yWnbLulLMFucT60g7Dtb=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC1KmNKYC1l0stjctkGswl6g
send them back,UCfw8x3VR-ElcaWW2Tg_jgSA,Rebecca Zamolo,9860000,683,https://yt3.ggpht.com/a/AATXAJxRo1ee3txIa5Qr0VnIx1ubw2y1eCg3mSipuEq3=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCfw8x3VR-ElcaWW2Tg_jgSA
send them back,UCG8rbF3g2AMX70yOd8vqIZg,Logan Paul,22600000,746,https://yt3.ggpht.com/ytc/AAUvwnjXhUWt3XSURukzwHVs7EX9_oul24wlS6TXzyW_=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCG8rbF3g2AMX70yOd8vqIZg
send them back,UCvo9oZCTg_UaTQbhyXkXX3w,Matt and Rebecca,4990000,787,https://yt3.ggpht.com/ytc/AAUvwniMjgCbchAdw7dcp582zBD9NE8_q_iXPWiRjdEH=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCvo9oZCTg_UaTQbhyXkXX3w
send them back,UC6E2mP01ZLH_kbAyeazCNdg,Brave Wilderness,17900000,634,https://yt3.ggpht.com/a/AATXAJxz5C7zlQhZUqgO6yYpBSDInOVXs6dHqid0hMpP1Q=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC6E2mP01ZLH_kbAyeazCNdg
send them back,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,46300000,694,https://yt3.ggpht.com/a/AATXAJynkPnPVO1teU1292tS2f52lj5Tb0ZwM_ML4ounGg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCX6OQ3DkcsbYNE6H8uQQuVA
send them back,UCasG9kJWi1eVxM0QkyqKVJQ,Hand Tool Rescue,728000,100,https://yt3.ggpht.com/ytc/AAUvwnjjFNjFWcFTQyGOVGnfENKbKIY5HYU24RAgsu-J=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCasG9kJWi1eVxM0QkyqKVJQ
send them back,UCCryrohClZM8XK4yEYBE_qA,Trinity and Beyond,6150000,1031,https://yt3.ggpht.com/a/AATXAJyyQgLZyC5rpbgha-JVfSZvrmmzZeAgivYoOedyzA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCCryrohClZM8XK4yEYBE_qA
send them back,UC5ZOSZ-Bpass2ZkJY9q9ISg,Familia Diamond,6550000,321,https://yt3.ggpht.com/a/AATXAJzPggA9rUhqizWt2-8_deWTdPHd_WTyGo3-Ad6nQQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC5ZOSZ-Bpass2ZkJY9q9ISg
send them back,UCucot-Zp428OwkyRm2I7v2Q,James Charles,23800000,315,https://yt3.ggpht.com/a/AATXAJy55EPmVvVkEXnKPi-S1B5nn8l_2VkVqsNtz8vBxg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCucot-Zp428OwkyRm2I7v2Q
send them back,UCm-X6o81nRsXQTmqpyArkBQ,Flamingo,7720000,1642,https://yt3.ggpht.com/a/AATXAJzW6b5yN-89CSoE_at00yE7rsGHZaoAKhkjNvvGwg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCm-X6o81nRsXQTmqpyArkBQ
send them back,UC94lW_-Hr_uA7RcJ3D-WPOg,Danny Duncan,5030000,352,https://yt3.ggpht.com/a/AATXAJwiSF3SPxeXJIpdnrcQXzymKBdMHszfa_oXB5UsGg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC94lW_-Hr_uA7RcJ3D-WPOg
send them back,UC3KEoMzNz8eYnwBC34RaKCQ,Simone Giertz,2320000,94,https://yt3.ggpht.com/ytc/AAUvwngZXjcVhgbUCOQonJP_OqU9rxHGCj8_yoUNbEan=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC3KEoMzNz8eYnwBC34RaKCQ
send them back,UCrTNhL_yO3tPTdQ5XgmmWjA,RedLetterMedia,1230000,641,https://yt3.ggpht.com/a/AATXAJx8NeSTFksByhEUFcSAbF2Dac714O4zPxaD6ZfQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCrTNhL_yO3tPTdQ5XgmmWjA
send them back,UCGCVyTWogzQ4D170BLy2Arw,Simply Nailogical,7690000,466,https://yt3.ggpht.com/a/AATXAJxFcClgTAplW-ueE71lREkMG_vDZvGNZFDEy_9giw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCGCVyTWogzQ4D170BLy2Arw
send them back,UCYzEMRKqrh01-tauv7MYyVQ,My Story Animated,4810000,488,https://yt3.ggpht.com/a/AATXAJwNhD8rVgXcoiDbOXptVx7Uk0bZATcGxxMD3JSO-Q=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCYzEMRKqrh01-tauv7MYyVQ
send them back,UCzQUP1qoWDoEbmsQxvdjxgQ,PowerfulJRE,10100000,2455,https://yt3.ggpht.com/ytc/AAUvwni4AGzJtUXYq65ouThQXWJoVDCDadZNxIwx3WZF=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCzQUP1qoWDoEbmsQxvdjxgQ
send them back,UC8UfeXEcHy-memSDkBMi1sQ,Midwest Scratcher,2030,367,https://yt3.ggpht.com/a/AATXAJyEhYr8xB-XbIc08o41-M-8kkyDfsy8Q64Wa8ZpzQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC8UfeXEcHy-memSDkBMi1sQ
send them back,UCYUQQgogVeQY8cMQamhHJcg,CinemaSins,9030000,890,https://yt3.ggpht.com/a/AATXAJysVyyxx2OmdS6S48RWNEvazS5AtWC4jwVCshdgLw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCYUQQgogVeQY8cMQamhHJcg
send them back,UCm9K6rby98W8JigLoZOh6FQ,LockPickingLawyer,2350000,1199,https://yt3.ggpht.com/ytc/AAUvwnjkR_yVyQ5UMxpePHKcbQogA7QSyUWwoYzmKdy_eg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCm9K6rby98W8JigLoZOh6FQ
racial holy war,UCHH0tT7P3A95a1GClXtgQdw,Matsu Patty,8410,614,https://yt3.ggpht.com/a/AATXAJyvs2r4G1QfbJ-ycfEweRtodlIkEIDcLOVZGhnG5Q=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCHH0tT7P3A95a1GClXtgQdw
kike,,,,,,
nazi,,,,,,
american identity movement,UCPmVMgdPScrAJ0zMkdt1ncw,Black American,,60,https://yt3.ggpht.com/a/AATXAJycLSOEA6oHJl52knFrHopaKj2rxuOQqWKvPzUT=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCPmVMgdPScrAJ0zMkdt1ncw
american identity movement,UCdvJOtQkB2DL2kEpD1FozQg,Define American,3810,304,https://yt3.ggpht.com/a/AATXAJxKaVgbCD6kOEDZswZ_RKMQmrY8ffqGgAHaGo_8=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCdvJOtQkB2DL2kEpD1FozQg
american identity movement,UCygHlwHI__fabDWPsbhzxVw,ISAtv,235000,443,https://yt3.ggpht.com/a/AATXAJxKdYg_cwENjykWlfY7_puLDUd54ujCuf17UsSv3A=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCygHlwHI__fabDWPsbhzxVw
american identity movement,UC7yoXZ7c8ZZAimgcqHBtHoQ,act.tv,45500,1568,https://yt3.ggpht.com/a/AATXAJyOlnQFWuwmLDTO5XQJ5tsKa4oYmgL3EONCtBG0=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC7yoXZ7c8ZZAimgcqHBtHoQ
american identity movement,UC21NXL5UJsfXPJoM0xuF2Mw,TPT Originals,11200,284,https://yt3.ggpht.com/ytc/AAUvwnjwSj2Wn9o1hZEv935dKgtkF28f4T0yr-FOo7A5=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC21NXL5UJsfXPJoM0xuF2Mw
american identity movement,UCkH4YXsYg7XLsy1eMrPDovA,MEXICAN EXCELLENCE,8540,236,https://yt3.ggpht.com/ytc/AAUvwnjT7z_IxExJfBqINALDm1G_2TOaFfAwGrVo_rcqRA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCkH4YXsYg7XLsy1eMrPDovA
american identity movement,UCuD56maHkIpzDQRtaoePpbg,Dana Stevens,36000,332,https://yt3.ggpht.com/ytc/AAUvwnio66UCYKEDXbjwfnU98Np3g5rz78swclg8RSPXxw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCuD56maHkIpzDQRtaoePpbg
american identity movement,UCUsMkDtVyel9USjCTaM42rw,Katie Halper,,328,https://yt3.ggpht.com/a/AATXAJyJmBfezFzOx0-RRXD6qvtImYmCET4we-Blhje9hQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCUsMkDtVyel9USjCTaM42rw
american identity movement,UCKw8kdkYfmuNSVehGoDw8Mg,TYT's The Conversation,160000,1836,https://yt3.ggpht.com/ytc/AAUvwnjCm0Hz1ININsBe47_2Y9XcV9C23UpL_YI-w65X=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCKw8kdkYfmuNSVehGoDw8Mg
american identity movement,UClVwQZOR067FPbLUeuygFxw,AGrowingCulture,1650,86,https://yt3.ggpht.com/a/AATXAJywE-0rJeY5rpROagDJhs0uGz2Ub5Vc3iISsDFs=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UClVwQZOR067FPbLUeuygFxw
american identity movement,UC2ewoIklu7boJqNOq-hUciA,Keone and Mari,339000,88,https://yt3.ggpht.com/ytc/AAUvwngvadH03mDXjjwmaHQ6s2U92OXmi2J1D3R-BEMs-w=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC2ewoIklu7boJqNOq-hUciA
