search_term,youtube_video_id,youtube_video_title,youtube_video_views,youtube_video_channel,video_url
ethnic cleansing,04axDDRVy_o,"The “ethnic cleansing” of Myanmar’s Rohingya Muslims, explained",1377650,Vox,www.youtube.com/watch/?v=04axDDRVy_o
ethnic cleansing,7xtNtrvwXXI,What Is Ethnic Cleansing? | NowThis World,59767,NowThis World,www.youtube.com/watch/?v=7xtNtrvwXXI
ethnic cleansing,PD1-qFwmMZ0,Let&#39;s Play Ethnic Cleansing,15603,WhyBeAre,www.youtube.com/watch/?v=PD1-qFwmMZ0
ethnic cleansing,FayMoKwyoO4,Banished  The Ethnic Cleansing Of Blacks in America,13996,Robert Williams,www.youtube.com/watch/?v=FayMoKwyoO4
ethnic cleansing,PkASy36MUvU,The Ethnic Cleansing In Aceh That Nobody Knows About,1332879,Journeyman Pictures,www.youtube.com/watch/?v=PkASy36MUvU
ethnic cleansing,o4O-ymHeWkk,Leaked video EXPOSES Uighur ethnic cleansing in China &amp; AMBASSADOR tries to justify it,53736,Glenn Beck,www.youtube.com/watch/?v=o4O-ymHeWkk
ethnic cleansing,LRXAKr-Gd7o,Tariq Nasheed: Ethnic Cleansing Manual,71952,Tariq Radio,www.youtube.com/watch/?v=LRXAKr-Gd7o
ethnic cleansing,ulPsNrMMZ3E,1999 - a documentary about Kosovo War and ethnic cleansing,316637,Pasqyra Shqiptare,www.youtube.com/watch/?v=ulPsNrMMZ3E
ethnic cleansing,1cZJJeOxQ-s,We Spoke To Rohingya Muslims Fleeing Ethnic Cleansing In Myanmar (HBO),71438,VICE News,www.youtube.com/watch/?v=1cZJJeOxQ-s
ethnic cleansing,8xZ2-he-9P0,ETHNIC CLEANSING!!!,989,RAP THE NEWs,www.youtube.com/watch/?v=8xZ2-he-9P0
ethnic cleansing,V4mkyoFXm_I,Bhutan Ethnic Cleansing of Hindus,83079,Rajiv Malhotra Official,www.youtube.com/watch/?v=V4mkyoFXm_I
ethnic cleansing,jmzev5EsQbY,Najgorsze Gry Wszechczasów - Ethnic Cleansing (Odcinek 115),56145,BartekGM,www.youtube.com/watch/?v=jmzev5EsQbY
ethnic cleansing,HA_JukhIF3s,Giochi di Pessimo Gusto - EP10 Ethnic Cleansing: The Game,325239,Parliamo di Videogiochi,www.youtube.com/watch/?v=HA_JukhIF3s
ethnic cleansing,5RaitukKfvk,Rohingya refugees: Three years of a ‘textbook example of ethnic cleansing&#39; | DW News,11651,DW News,www.youtube.com/watch/?v=5RaitukKfvk
ethnic cleansing,N-5LlxTc5GI,Ethnic Cleansing - Video Game Bunker,22741,Dragon's Layer Productions,www.youtube.com/watch/?v=N-5LlxTc5GI
ethnic cleansing,qDxuBtCuyB8,"Krystal &amp; Saagar: Mark Cuban DISMISSES Ethnic Cleansing ‘China&#39;s A Customer, I&#39;m Ok Doing Business’",187771,The Hill,www.youtube.com/watch/?v=qDxuBtCuyB8
ethnic cleansing,-ICV0ln91a0,"Mexican Americans, Ethnic Cleansing of Blacks, In West Coast",37825,MexicanAmericanMale,www.youtube.com/watch/?v=-ICV0ln91a0
ethnic cleansing,C4Kp4QyPkL4,S1: Tactics of Ethnic Cleansing &amp; Religious Expansionism - Shocking Insights by Subramanian Swamy ji,291408,The Festival of Bharat,www.youtube.com/watch/?v=C4Kp4QyPkL4
ethnic cleansing,EVzs5N_OXbM,The Ethnic Cleansing of a Nation,28018,Journeyman Pictures,www.youtube.com/watch/?v=EVzs5N_OXbM
ethnic cleansing,VHT6O79lVaA,Ethnic Cleansing,593,Hefty - Topic,www.youtube.com/watch/?v=VHT6O79lVaA
race war,J9uOVlCuEao,Former WH Aide Says Trump Wants a &#39;Race War&#39;,17719,AP Archive,www.youtube.com/watch/?v=J9uOVlCuEao
race war,voGRIlt4WQM,FBI: White supremacists plotted race war,18913,CNN,www.youtube.com/watch/?v=voGRIlt4WQM
race war,lfbRAGQ472c,Rep. Bobby Rush Says &quot;Trump Wants To Instigate A Race War&quot;,57430,Roland S. Martin,www.youtube.com/watch/?v=lfbRAGQ472c
race war,_HPHM7-Bfwg,Former WH Aide Says Trump Wants a &#39;Race War&#39;,2213,AP Archive,www.youtube.com/watch/?v=_HPHM7-Bfwg
race war,0HveFM0Npz0,NC Police Officers’ Racist Rant Caught On Tape: ‘I Can’t Wait’ For Race War | All In | MSNBC,1547408,MSNBC,www.youtube.com/watch/?v=0HveFM0Npz0
race war,y7Ug0dGMnHs,&quot;Katrina&#39;s Hidden Race War&quot; Four Years Later,22178,The Nation,www.youtube.com/watch/?v=y7Ug0dGMnHs
race war,81Xiyn-3Uwk,Former WH Aide Says Trump Wants a &#39;Race War&#39;,7352,Associated Press,www.youtube.com/watch/?v=81Xiyn-3Uwk
race war,VYy77IGsBFc,WKUK Race War!,1416888,The Whitest Kids U'Know,www.youtube.com/watch/?v=VYy77IGsBFc
race war,3AaTFvRYsKk,The Media Is Making A Race War | Andrew Schulz and Akaash Singh,240076,Flagrant 2 Clips,www.youtube.com/watch/?v=3AaTFvRYsKk
race war,pCOYCvaA8cs,DC Mayor warns of US &quot;descending into a race war&quot;,7194,The Hill,www.youtube.com/watch/?v=pCOYCvaA8cs
race war,GNNhs54oWXg,David Banner: &quot;Black People Aren&#39;t Ready For A Race War&quot;,528423,GlobalGrindTV,www.youtube.com/watch/?v=GNNhs54oWXg
race war,2AfiJgopyto,[ROUND 2] StarCraft Remastered Race War [T.E.N],43013,T.E.N.,www.youtube.com/watch/?v=2AfiJgopyto
race war,WGIoK541TnY,The Race War Starts November 3... Riots Planned To Hand Trump A Coup! Greg Palast Joins,42858,act.tv,www.youtube.com/watch/?v=WGIoK541TnY
race war,Hg09K8v8qVY,[ROUND 1] StarCraft Remastered Race War [T.E.N],81501,T.E.N.,www.youtube.com/watch/?v=Hg09K8v8qVY
race war,JNL-Qmn7OBA,[ROUND 3] StarCraft Remastered Race War [T.E.N],51128,T.E.N.,www.youtube.com/watch/?v=JNL-Qmn7OBA
race war,z2eCTNBlnK8,"What&#39;s Coming to America - Race Wars,  Ethnic Conflict and Chaos | (excerpt) by David Wilkerson",67163,Ahava Jerusalem,www.youtube.com/watch/?v=z2eCTNBlnK8
race war,rWdZpxRDe80,Diddy On 2020 Election-&#39;WE ARE ON THE VERGE OF A RACE WAR&#39;,11100,HipHopDX,www.youtube.com/watch/?v=rWdZpxRDe80
race war,kQHgS_U5aSQ,&#39;Democrats wanted to bate Trump into a race war&#39;: Morrow,21370,Sky News Australia,www.youtube.com/watch/?v=kQHgS_U5aSQ
race war,diZ7bHKTck4,Malcolm X - Race War in America,18922,1453malcolmx,www.youtube.com/watch/?v=diZ7bHKTck4
race war,k13mCg8cisY,Tyson James - Race War ft. Kelvin J (Christian Conservative Hip Hop),8502,Tyson James,www.youtube.com/watch/?v=k13mCg8cisY
white nationalism,TaGNiqB0J8Q,The Rise of White Nationalism | Erin Maye Quade | TEDxUMN,3929,TEDx Talks,www.youtube.com/watch/?v=TaGNiqB0J8Q
white nationalism,2AdadHekkiU,Combating White Nationalism In The Classroom | NBC News NOW,20471,NBC News,www.youtube.com/watch/?v=2AdadHekkiU
white nationalism,-9Jaaff0INQ,How big a threat is white nationalism? | UpFront (Arena),10411,Al Jazeera English,www.youtube.com/watch/?v=-9Jaaff0INQ
white nationalism,OEUs6NVOXAc,White Nationalist Groups Celebrate Trump’s Refusal To Condemn Them | NBC News NOW,209487,NBC News,www.youtube.com/watch/?v=OEUs6NVOXAc
white nationalism,yYqKj9-Ivlo,"Donald Trump condemns white nationalists, KKK who rallied in Charlottesville",57852,Global News,www.youtube.com/watch/?v=yYqKj9-Ivlo
white nationalism,KnI9c4_xu8w,The rise of white supremacy and its new face,98327,Global News,www.youtube.com/watch/?v=KnI9c4_xu8w
white nationalism,OtRXl_9uWcM,Is The Republican Party A White Nationalist Party?,52215,AJ+,www.youtube.com/watch/?v=OtRXl_9uWcM
white nationalism,nUv7hIVXKFQ,Violent clash at white nationalist rally,307733,CNN,www.youtube.com/watch/?v=nUv7hIVXKFQ
white nationalism,FxjFqp5-SJQ,White Nationalism is Your Problem Too | Rachel Carroll Rivas | TEDxCarrollCollege,1407,TEDx Talks,www.youtube.com/watch/?v=FxjFqp5-SJQ
white nationalism,oBYLOxUoAvc,A New Breed of White Nationalism,5495,The Agenda with Steve Paikin,www.youtube.com/watch/?v=oBYLOxUoAvc
white nationalism,5Q6sDKvwdO0,Andrew Yang pressed on support from white nationalists,404672,CNN,www.youtube.com/watch/?v=5Q6sDKvwdO0
white nationalism,lV9QREl-jEw,White nationalist flag filmed at lynching memorial,4372,Associated Press,www.youtube.com/watch/?v=lV9QREl-jEw
white nationalism,JZmCJY1JWnA,White nationalist stickers spark fear in King County,1314,KING 5,www.youtube.com/watch/?v=JZmCJY1JWnA
white nationalism,abVNaliHN1U,Steve King Ousted: Iowa Rep. Defends White Nationalism Comments in 2019,20508,Bloomberg Quicktake: Now,www.youtube.com/watch/?v=abVNaliHN1U
white nationalism,w6l0Qb6Xlaw,The Movement That’s Fueling Donald Trump’s White Nationalist Supporters (HBO),201551,VICE News,www.youtube.com/watch/?v=w6l0Qb6Xlaw
white nationalism,zSGpzRNyrfc,Dayanna Volitich: The teacher with a white nationalist podcast,17054,Washington Post,www.youtube.com/watch/?v=zSGpzRNyrfc
white nationalism,stIpj9I2BvI,"Political News: Mike Muse on White Nationalism, Trump’s Veto and Beto Raising Millions",4245,SWAY'S UNIVERSE,www.youtube.com/watch/?v=stIpj9I2BvI
white nationalism,MX8IQ-YffxM,White Nationalists Disrupt Jewish Author&#39;s Book Reading | NowThis,211851,NowThis News,www.youtube.com/watch/?v=MX8IQ-YffxM
white nationalism,rD-t1GVY9jc,White Nationalist leader claims support among Trump delegates,97602,VICE News,www.youtube.com/watch/?v=rD-t1GVY9jc
white nationalism,Ccg2-x2LWA8,White nationalist group puts posters around KC metro,958,KCTV5 News,www.youtube.com/watch/?v=Ccg2-x2LWA8
send them back,8oiJKO9vrf0,WATCH: Trump rally crowd chants &#39;send her back&#39; after he criticizes Rep. Ilhan Omar,103686,PBS NewsHour,www.youtube.com/watch/?v=8oiJKO9vrf0
send them back,uRm6MSDKuK4,Democrats and Republicans react to &#39;send her back&#39; chant at Trump rally,33735,Global News,www.youtube.com/watch/?v=uRm6MSDKuK4
send them back,_j9ogc1XMRo,Crowd chants ‘send her back’ as Trump attacks Ilhan Omar,275181,Guardian News,www.youtube.com/watch/?v=_j9ogc1XMRo
send them back,GvWp0B4IBpU,Trump Supporters Chant “Send Her Back” About Ilhan Omar | The Daily Show,3188668,The Daily Show with Trevor Noah,www.youtube.com/watch/?v=GvWp0B4IBpU
send them back,9e8VDgRWrnU,Send Them Back,26025,David Rovics,www.youtube.com/watch/?v=9e8VDgRWrnU
send them back,_y8nIAqQZJ4,Send Them Back,3316,David Rovics,www.youtube.com/watch/?v=_y8nIAqQZJ4
send them back,YE7DpRjDd-U,Send them back: The Parthenon Marbles should be returned to Athens,228548,Intelligence Squared,www.youtube.com/watch/?v=YE7DpRjDd-U
send them back,Z_9CJAwh3C0,SECRET OF THE WINGS Clip - &#39;Send Them Back&#39;,334465,WaltDisneyStudiosNZ,www.youtube.com/watch/?v=Z_9CJAwh3C0
send them back,wgGEQY-ZFlE,Immigration activist: &#39;How can you send them back?...,8214,CNN,www.youtube.com/watch/?v=wgGEQY-ZFlE
send them back,6osXFudaUuQ,Pathe Opinion Poll -  Prisoners Send Them Back (1946),9458,British Pathé,www.youtube.com/watch/?v=6osXFudaUuQ
send them back,tzGS8_YRDHs,HOGS are BACK!!! Send them in like this...,47857,CarbonFin Gaming,www.youtube.com/watch/?v=tzGS8_YRDHs
send them back,knP6bXDR-OU,Austria: ‘We should send them back’ – Identitarian activists rally in against Turkey,3529,Ruptly,www.youtube.com/watch/?v=knP6bXDR-OU
send them back,aqKF3iz3wr0,Italy: &#39;We&#39;ll send them home&#39; - Salvini vows comeback at &#39;Italian pride&#39; rally,8082,Ruptly,www.youtube.com/watch/?v=aqKF3iz3wr0
send them back,ZrJAn4hjMgk,[Twilight] &quot;They send them back a grade!&quot; - Sparta Emanation Remix,38051,a j 9 2 アップル,www.youtube.com/watch/?v=ZrJAn4hjMgk
send them back,ywQZIvW0Qu4,Odias In Mumbai Helped Stranded Migrant Labourers To Send Them Back To Odisha,5366,Kanak News,www.youtube.com/watch/?v=ywQZIvW0Qu4
send them back,MvlFeOg1IuQ,Send them back to extinction | Before Time | Creeper World 4 Demo Playthrough Gameplay | 05,95,DarkRubberNeck,www.youtube.com/watch/?v=MvlFeOg1IuQ
send them back,iPTu7DyCQuA,Migrant workers stranded in Rajkot demand necessary arrangements to send them back to their native,2280,TV9 Gujarati,www.youtube.com/watch/?v=iPTu7DyCQuA
send them back,oiBIQHwzKgA,Gujarat govt makes necessary arrangements for migrant laborers to send them back to native places,3102,TV9 Gujarati,www.youtube.com/watch/?v=oiBIQHwzKgA
send them back,slCQozvfVTM,"GOA IS IN NEED OF LABORERS, DO NOT SEND THEM BACK: SUDIN_Prudent Media Goa",4668,Prudent Media Goa,www.youtube.com/watch/?v=slCQozvfVTM
send them back,Rha9-fmEsnQ,SEND THEM BACK INTO THE ABYSS! - Gondor Campaign - DaC v3 - Third Age: Total War #8,1370,Zardar Total Warrior,www.youtube.com/watch/?v=Rha9-fmEsnQ
racial holy war,Yq8qS8FKifk,White Supremacists Prepare for Racial Holy War,239920,SourceFed,www.youtube.com/watch/?v=Yq8qS8FKifk
racial holy war,mui_P6oDanE,Officials Say White Supremacists Planned Race War; 3 More Arrested,1041,WESH 2 News,www.youtube.com/watch/?v=mui_P6oDanE
racial holy war,h7ULPUjW3JE,[EXCLUSIVE CODE] Becoming a Demon in this Roblox Seven Deadly Sins Game | Holy War III,30439,EtherealMiracle,www.youtube.com/watch/?v=h7ULPUjW3JE
racial holy war,j4wCvPwigYw,9. John Brown&#39;s Holy War: Terrorist or Heroic Revolutionary?,94566,YaleCourses,www.youtube.com/watch/?v=j4wCvPwigYw
racial holy war,z2eCTNBlnK8,"What&#39;s Coming to America - Race Wars,  Ethnic Conflict and Chaos | (excerpt) by David Wilkerson",67163,Ahava Jerusalem,www.youtube.com/watch/?v=z2eCTNBlnK8
racial holy war,voGRIlt4WQM,FBI: White supremacists plotted race war,18913,CNN,www.youtube.com/watch/?v=voGRIlt4WQM
racial holy war,sQOk4h4hhwo,26.  Race and Reunion: The Civil War in American Memory,42048,YaleCourses,www.youtube.com/watch/?v=sQOk4h4hhwo
racial holy war,0gbbZ4aFAUY,"Sikh interviews Former White Supremist @ Oak Creek, Wisconsin",40000,Basics of Sikhi,www.youtube.com/watch/?v=0gbbZ4aFAUY
racial holy war,qa8uuR-cgyE,Inside USA - America&#39;s new racial tension - 12April08 - Pt 2,14639,Al Jazeera English,www.youtube.com/watch/?v=qa8uuR-cgyE
racial holy war,e-8S8vhBySI,HOLY WAR (Alicia Keys acoustic cover)  - #BlackLivesMatter - Robert Cassard - Guitar Discoveries,6245,Robert Cassard,www.youtube.com/watch/?v=e-8S8vhBySI
racial holy war,BCZRdvFI7ZQ,Race and the Politics of Personhood in America,268,Emory University,www.youtube.com/watch/?v=BCZRdvFI7ZQ
racial holy war,69pPJz1gtgw,"Tim Wise: &quot;White Privilege, Race Today, and Affirmative Action&quot;",29261,The University of Chicago,www.youtube.com/watch/?v=69pPJz1gtgw
racial holy war,x-ItsPBTFO0,The massacre of Tulsa&#39;s &quot;Black Wall Street&quot;,3605123,Vox,www.youtube.com/watch/?v=x-ItsPBTFO0
racial holy war,qLf85_QnpmU,Domestic Terrorism Hearing With FBI and DHS | NowThis,12640,NowThis News,www.youtube.com/watch/?v=qLf85_QnpmU
racial holy war,0cUQqPxw3hc,Candace Owens at hearing on Confronting White Supremacy,2242749,C-SPAN,www.youtube.com/watch/?v=0cUQqPxw3hc
racial holy war,xdelPfZsceI,Warcraft 3 - Agrig Fun Games #2 | 2FA Agrig Race Wars,23383,wtiiwarcraft,www.youtube.com/watch/?v=xdelPfZsceI
racial holy war,Bh279NbXinA,Warcraft 3 - Agrig Fun Games #3 | 2FA Race Wars,10899,wtiiwarcraft,www.youtube.com/watch/?v=Bh279NbXinA
racial holy war,HbGNRsKnc4I,"Systematic Theology: An Introduction to Biblical Doctrine, by Wayne Grudem | Chapter 1",380,zondervan,www.youtube.com/watch/?v=HbGNRsKnc4I
racial holy war,PUB7LE_luvY,How to Understand America’s History of Racial Oppression,519,The Aspen Institute,www.youtube.com/watch/?v=PUB7LE_luvY
racial holy war,PKXdDxr4NVA,Dark Iron Dwarf Visuals and Racial Abilities 8.0 - Battle For Azeroth World of Warcraft,8928,InfexiousGaming,www.youtube.com/watch/?v=PKXdDxr4NVA
american identity movement,MX8IQ-YffxM,White Nationalists Disrupt Jewish Author&#39;s Book Reading | NowThis,211851,NowThis News,www.youtube.com/watch/?v=MX8IQ-YffxM
american identity movement,IvFqUtQW59w,Identity Evropa hate group flyers seen in New Orleans metro area.,2304,WWLTV,www.youtube.com/watch/?v=IvFqUtQW59w
american identity movement,xVtrVW6_xTM,Virginia School Resource Officer Identified As Part Of White Nationalist Group Suspended,30547,Roland S. Martin,www.youtube.com/watch/?v=xVtrVW6_xTM
american identity movement,qUFe1-qKLcw,San Jose Private School Investigates Teacher&#39;s Alleged Ties to White Nationalism,4214,KPIX CBS SF Bay Area,www.youtube.com/watch/?v=qUFe1-qKLcw
american identity movement,GHcVnxfNFfc,#21 - 3.11 &amp; 3.12 Developing an American Identity &amp; Movement in the Early Republic,216,APUSH Slides,www.youtube.com/watch/?v=GHcVnxfNFfc
american identity movement,ND3lDi6Pdq4,White Nationalists Infiltrating Military,18463,The Damage Report,www.youtube.com/watch/?v=ND3lDi6Pdq4
american identity movement,mf4eSOsqOHM,American Identity: Integration and Immigration (RNC),81,AJCGlobal,www.youtube.com/watch/?v=mf4eSOsqOHM
american identity movement,piCkAz1N2vo,Protesters Interrupt Stanislaus State President Over White Supremacist Nathan Damigo,1332,TurlockJournal,www.youtube.com/watch/?v=piCkAz1N2vo
american identity movement,FFAQBUCNEtg,How The US Suppressed Native American Identity,42197,TeleSUR English,www.youtube.com/watch/?v=FFAQBUCNEtg
american identity movement,xvG1Ycaxjk0,Developing an AMERICAN IDENTITY [APUSH Review Unit 3 Topic 11 (3.11)] Period 3: 1754-1800,6905,Heimler's History,www.youtube.com/watch/?v=xvG1Ycaxjk0
american identity movement,Lvt8jBDLrQc,Officials investigating former MSU ROTC cadet accused of white supremacist activity,174,KBZK Bozeman MT News,www.youtube.com/watch/?v=Lvt8jBDLrQc
american identity movement,hTNQ5ejOU1g,Hate group moves west to Missoula after posting fliers in Billings,97,KPAX-TV,www.youtube.com/watch/?v=hTNQ5ejOU1g
american identity movement,VM6HZqQKhok,My descent into America’s neo-Nazi movement -- and how I got out | Christian Picciolini,1666541,TED,www.youtube.com/watch/?v=VM6HZqQKhok
american identity movement,GLhYOU6Tlic,Immigration and American Identity,8078,UW Video,www.youtube.com/watch/?v=GLhYOU6Tlic
american identity movement,Svg09WREGis,Black British women and the natural hair movement | Identity |,21019,Channel 4 News,www.youtube.com/watch/?v=Svg09WREGis
american identity movement,XtXrTkGlreQ,The Legacy of Asian American Identity in the Wake of the Civil Rights Movement,562,Asia Society,www.youtube.com/watch/?v=XtXrTkGlreQ
american identity movement,c1WZl0XmqQ8,Officials investigating former MSU ROTC cadet accused of white supremacist activity,61,KXLF News Channel,www.youtube.com/watch/?v=c1WZl0XmqQ8
american identity movement,LvLnycFG7rs,American Identity,1810,Big Think,www.youtube.com/watch/?v=LvLnycFG7rs
american identity movement,iIeiBQIkilk,Defining Italian-American Identity through Opera,304,Library of Congress,www.youtube.com/watch/?v=iIeiBQIkilk
american identity movement,KcDbFKSJ4Ag,American Identity: Who is us?,12939,CNN,www.youtube.com/watch/?v=KcDbFKSJ4Ag
boogaloo,qPOpVG4kHaI,The Making of a Boogaloo Boi,808047,VICE News,www.youtube.com/watch/?v=qPOpVG4kHaI
boogaloo,7-3VUlQ51rE,Are the Boogaloo Bois a National Security Threat?,224730,VICE News,www.youtube.com/watch/?v=7-3VUlQ51rE
boogaloo,aHaatCr2LwM,The &quot;Boogaloo&quot; Smear Campaign | Censorship and Propaganda,64529,Liberty Doll,www.youtube.com/watch/?v=aHaatCr2LwM
boogaloo,GEb0UCHDyck,How the Boogaloo Movement Spreads Online | FRINGE NATION,14194,VICE TV,www.youtube.com/watch/?v=GEb0UCHDyck
boogaloo,nmFSRhKBPpI,KaseO Jazz Magnetism - Boogaloo (Video Oficial),6014127,RapSoloZGZ,www.youtube.com/watch/?v=nmFSRhKBPpI
boogaloo,pFdZs1Y3B7E,La Sonora Carruseles / Boogaloo Pa Gozar [ Discos Fuentes ],169230,Discos Fuentes Edimusica,www.youtube.com/watch/?v=pFdZs1Y3B7E
boogaloo,f0lnPpi5oE4,The Tundra Guide to The Boogaloo,56685,Tundra Tactical,www.youtube.com/watch/?v=f0lnPpi5oE4
boogaloo,mOxttt9symE,Brian Ross Investigates: What You Need to Know About the Boogaloo Movement,12404,Law & Crime Network,www.youtube.com/watch/?v=mOxttt9symE
boogaloo,bMoYejPxJmk,The US extremists known as boogaloo who want to overthrow the government | 7.30,32666,ABC News (Australia),www.youtube.com/watch/?v=bMoYejPxJmk
boogaloo,QgxEqc-ilSY,MICAELA  PETE RODRIGUEZ  BOOGALOO 1967,953118,Luckylouie522,www.youtube.com/watch/?v=QgxEqc-ilSY
boogaloo,Rk6MWbuk0Sk,‘What Is the Boogaloo?’ | A Painfully Backward Normie Analysis from NBC News,109646,Matt Christiansen,www.youtube.com/watch/?v=Rk6MWbuk0Sk
boogaloo,t_eI7jk77Y4,Salsa Boogaloo Mix,1768325,BacaneriaMusical,www.youtube.com/watch/?v=t_eI7jk77Y4
boogaloo,smgwVIsLycY,What Is A Boogaloo? Hawaiian Shirts + Guns?!?,32521,Rick & Bubba,www.youtube.com/watch/?v=smgwVIsLycY
boogaloo,IK7FYBe52GE,No no no - Boogaloo Assassins - DJ Marlong Son y Sabor,4703365,DJ Marlong Salsa Son y Sabor,www.youtube.com/watch/?v=IK7FYBe52GE
boogaloo,WT6HuDBfqtk,Sociology professor explains Boogaloo movement,674,WNEM TV5,www.youtube.com/watch/?v=WT6HuDBfqtk
boogaloo,dvj-AuGrGy0,LATIN JAZZ FUNK BOOGALOO - Compilation n°2,114185,Matteo Siroli - [Music Channel],www.youtube.com/watch/?v=dvj-AuGrGy0
boogaloo,nvnaaHp2Tqw,Tremendeo Boogaloo con nuestra gente,3409737,Tintindeo Cali,www.youtube.com/watch/?v=nvnaaHp2Tqw
boogaloo,JDDY-MY7IFw,Gonzalo Genek - Boogalo,206938,Gonzalo Genek,www.youtube.com/watch/?v=JDDY-MY7IFw
boogaloo,Irc-XV61zUc,ATF Issues &quot;Boogaloo&quot; Officer Safety Bulletin,120523,Guns & Gadgets,www.youtube.com/watch/?v=Irc-XV61zUc
boogaloo,bLOvXcq_uf4,QUIÉNES SON los BOOGALOO BOYS y cómo planean una GUERRA CIVIL en EEUU,42462,Filo News,www.youtube.com/watch/?v=bLOvXcq_uf4
national socialism,1v2xs59llko,Welcome To Leith: National Socialist Movement,25007,ABC TV & iview,www.youtube.com/watch/?v=1v2xs59llko
national socialism,aZZWrb-_4A0,National Socialist movement plans presence in downtown Kansas City,6405,41 Action News,www.youtube.com/watch/?v=aZZWrb-_4A0
national socialism,yuBO425Lk4w,Nazis in Australia in 1964 | Four Corners,15808,ABC News In-depth,www.youtube.com/watch/?v=yuBO425Lk4w
national socialism,_F85yjaA3Hk,German Neo-Nazi Party runs for European elections | DW News,859176,DW News,www.youtube.com/watch/?v=_F85yjaA3Hk
national socialism,5yJYtR8DyMc,Germany: Neo-Nazi march honours National Socialism in Wunsiedel,41607,Ruptly,www.youtube.com/watch/?v=5yJYtR8DyMc
national socialism,1LfnbusMd_0,Kamall: Nazis were socialists,125105,EURACTIV,www.youtube.com/watch/?v=1LfnbusMd_0
national socialism,7AmBa89zBZs,Police say they&#39;ve uncovered plot to create new Nazi party in Italy,8294,Global News,www.youtube.com/watch/?v=7AmBa89zBZs
national socialism,dlXqFgqOviw,National Socialism WAS Socialism | Rethinking WW2 History,120704,TIK,www.youtube.com/watch/?v=dlXqFgqOviw
national socialism,NInvbDIdQtY,"Prime Time Reports From National Socialism Documentation Center, Germany",1280,NDTV India,www.youtube.com/watch/?v=NInvbDIdQtY
national socialism,lfqaxonNQ7k,What is the National Socialist Movement?,12503,Atlanta Journal-Constitution,www.youtube.com/watch/?v=lfqaxonNQ7k
national socialism,dyTes3OUgR4,National Socialist Movement rally rescheduled for July,999,PAHomepage.com,www.youtube.com/watch/?v=dyTes3OUgR4
national socialism,h7ODcArfb5I,Educational Film: National Socialism - Youth,2574,dokumentARfilm - Schulfilme - Lehrfilme,www.youtube.com/watch/?v=h7ODcArfb5I
national socialism,orkU7xcxInM,Jordan Peterson - The Pathology And Dangers Of National Socialism,32978,Bite-sized Philosophy,www.youtube.com/watch/?v=orkU7xcxInM
national socialism,_uXb4wnaV2I,Germany: National Socialists picket PEGIDA march,1520,Ruptly,www.youtube.com/watch/?v=_uXb4wnaV2I
national socialism,dwiYofBwKbc,The Main Principles of Nazi Ideology,323149,Yad Vashem,www.youtube.com/watch/?v=dwiYofBwKbc
national socialism,W9AihbnQ8WQ,What is the National Socialist Movement?,10593,Atlanta Journal-Constitution,www.youtube.com/watch/?v=W9AihbnQ8WQ
national socialism,7WxROQUoN1s,National Socialist Movement Rally Planned,395,PAHomepage.com,www.youtube.com/watch/?v=7WxROQUoN1s
national socialism,eCkyWBPaTC8,Hitler&#39;s Socialism | Destroying the Denialist Counter Arguments,257993,TIK,www.youtube.com/watch/?v=eCkyWBPaTC8
national socialism,qdY_IMZH2Ko,FASCISM DEFINED | The Difference between Fascism and National Socialism,39919,TIK,www.youtube.com/watch/?v=qdY_IMZH2Ko
national socialism,2W7UjTflqxc,Educational Film: National Socialism - Art and Culture,632,dokumentARfilm - Schulfilme - Lehrfilme,www.youtube.com/watch/?v=2W7UjTflqxc
hammerskin,7pxhx4d-w0k,Camp Skinhead? | National Geographic,1124004,National Geographic,www.youtube.com/watch/?v=7pxhx4d-w0k
hammerskin,Mvq4R5wsCP8,Juicio contra los Hammerskins: el grupo de skinheads más violento de España,126249,Telemadrid,www.youtube.com/watch/?v=Mvq4R5wsCP8
hammerskin,8pCbEnVAlg4,Neo-Nazi gang crash pro-migrant meeting in Italy,20727,euronews (in English),www.youtube.com/watch/?v=8pCbEnVAlg4
hammerskin,Bh4WUUi4ZNA,Hate Groups in Kansas,2603,KAKE News,www.youtube.com/watch/?v=Bh4WUUi4ZNA
hammerskin,68iQSmKyuZg,Hier spricht MIA JULIA zur Neonazi Eskalation @Bierkönig  | Exklusiv Interview  | Hammerskins,22186,NEWS-on-Tour,www.youtube.com/watch/?v=68iQSmKyuZg
hammerskin,sE03Kbi6Rdo,hammer smashed hammerskin.mp4,1133,kakerlaktus,www.youtube.com/watch/?v=sE03Kbi6Rdo
hammerskin,niYLd_96iX0,Hammerskin - Juicio,36389,anticantiflas88,www.youtube.com/watch/?v=niYLd_96iX0
hammerskin,h3v3AIah-pw,HAMMERSKIN LOS SANTOS. Llegada A Brawl. Atlantis Roleplay,1891,MinecraftCompadres,www.youtube.com/watch/?v=h3v3AIah-pw
hammerskin,xR9OB7wEWAg,"Hammerfest, nell&#39;albergo dei naziskin: &quot;Sono persone tranquille, a noi non interessa chi siano&quot;",44290,Fanpage.it,www.youtube.com/watch/?v=xR9OB7wEWAg
hammerskin,9j0EYtwhyR4,White power skinhead,3612,Audiopedia,www.youtube.com/watch/?v=9j0EYtwhyR4
