search_term,youtube_video_id,youtube_video_title,youtube_video_views,youtube_video_channel,video_url
antiracism,mt1oCPmHDcg,Ibram X. Kendi on Anti-racism in America,2903,The Atlantic,www.youtube.com/watch/?v=mt1oCPmHDcg
antiracism,6XTFuvQBlQU,What&#39;s Wrong with Anti-Racism? | We The Internet TV,30669,We the Internet TV,www.youtube.com/watch/?v=6XTFuvQBlQU
antiracism,DUP7VqH3o8g,&#39;What can I do&#39;? How white people can begin their anti-racism work,1615,KARE 11,www.youtube.com/watch/?v=DUP7VqH3o8g
antiracism,7nGtUwd-Rq0,10 BOOKS WHITE PEOPLE SHOULD READ | BOOKS FOR ANTIRACISM WORK,15506,too cool for middle school,www.youtube.com/watch/?v=7nGtUwd-Rq0
antiracism,9ZPRuMa1_Gw,Anti-racism protests held across Europe,33158,Al Jazeera English,www.youtube.com/watch/?v=9ZPRuMa1_Gw
black august,cjMGotPT5mU,Sampa The Great - Live Performance: Black August,39957,Sampa The Great,www.youtube.com/watch/?v=cjMGotPT5mU
black august,GTJ6opBqwNk,What is Black August?,285,Afrikan Black Coalition,www.youtube.com/watch/?v=GTJ6opBqwNk
black august,ZNmJaU6Cn_c,What is Black August?,821,Common Justice,www.youtube.com/watch/?v=ZNmJaU6Cn_c
black august,vARgJpLmGbc,Big K.R.I.T.’s Black August Virtual Performance Of “Children Of The World” &amp; “Might Not Be Ok”,120337,BIG KRIT,www.youtube.com/watch/?v=vARgJpLmGbc
black august,gYp92yFsnB4,Kirlian Camera - Black August,235707,Out Of Line Music,www.youtube.com/watch/?v=gYp92yFsnB4
black august,uFdBKcqlbl8,Black August- MOVIN&#39; LIKE THIS,7755,Black August,www.youtube.com/watch/?v=uFdBKcqlbl8
black august,cIssS9VE-9c,Killah Priest - Black August - [Full Album 2003],42927,Killah Priest,www.youtube.com/watch/?v=cIssS9VE-9c
black august,VbKi-HWVprU,What is Black August?,3105,TYT's The Conversation,www.youtube.com/watch/?v=VbKi-HWVprU
black august,n1vqABeQsRU,Killah priest - Black August,109351,milaa82,www.youtube.com/watch/?v=n1vqABeQsRU
black august,Nr-Yk2jHS2U,Black August- Days Like This,1608,Black August,www.youtube.com/watch/?v=Nr-Yk2jHS2U
black august,GHmi6DwPSGo,The Legacy of George Jackson: What is Black August?,270,BreakThrough News,www.youtube.com/watch/?v=GHmi6DwPSGo
black august,so1vGXec_vc,Black August honors the legacy of militant rebellion,1862,The Real News Network,www.youtube.com/watch/?v=so1vGXec_vc
black august,_g38HWr7fkU,Marcus Garvey and Black August w Omowale Afrika,1070,Jared Ball,www.youtube.com/watch/?v=_g38HWr7fkU
black august,LEruQAH5uoc,Killah Priest - Musification - Black August,8951,Killah Priest,www.youtube.com/watch/?v=LEruQAH5uoc
black august,h0M8XWIp2KE,George Jackson &amp; Black August,242,Black Liberation University,www.youtube.com/watch/?v=h0M8XWIp2KE
black august,kN2ef7PQnqw,Black August (Music Video) - Lil Spank Booty,5560,LILSPANKBOOTY,www.youtube.com/watch/?v=kN2ef7PQnqw
black august,g3AO7wdApvA,The Radical Month of Black August,1140,TeleSUR English,www.youtube.com/watch/?v=g3AO7wdApvA
black august,fJQagFCHEuA,M4BL Talks Black August,67,K. Branch,www.youtube.com/watch/?v=fJQagFCHEuA
black august,Ikr02YT4280,A &#39;Black August&#39; Roundtable on the 13th Amendment and Prison Slavery,1179,Columbia University,www.youtube.com/watch/?v=Ikr02YT4280
black august,k9jgKOCjzuA,Black August Resistance 2020 - The Legacy of Black August,319,Kali Akuno,www.youtube.com/watch/?v=k9jgKOCjzuA
movement for black lives,Zv70-0mgjnM,The Black National Convention 2020,34188,Movement For Black Lives,www.youtube.com/watch/?v=Zv70-0mgjnM
movement for black lives,e_JM5noSh2s,Movement for Black Lives Virtual Rally,1078,act.tv,www.youtube.com/watch/?v=e_JM5noSh2s
movement for black lives,HWJdonCp-xo,The 2020 Black National Convention (BNC),3325,Movement For Black Lives,www.youtube.com/watch/?v=HWJdonCp-xo
movement for black lives,zSORAAcgP18,"Police Brutality and the Movement for Black Lives (Call &amp; Response, Ep. 1)",6113,Funny Or Die,www.youtube.com/watch/?v=zSORAAcgP18
movement for black lives,dbYl6X9GotI,The Movement For Black Lives: Platform,329,Evan Jefferson,www.youtube.com/watch/?v=dbYl6X9GotI
movement for black lives,t4gJXSc9w4E,Movement For Black Lives Presents: The Black National Convention 2020,998,wbls1075nyc,www.youtube.com/watch/?v=t4gJXSc9w4E
movement for black lives,4Vl4I0weXPU,Black Lives Matter Protests Around the World,577646,Great Big Story,www.youtube.com/watch/?v=4Vl4I0weXPU
movement for black lives,bCgLa25fDHM,Black Lives and Voices Matter: an art exposition (fundraiser closed!),10392578,Zoe Amira,www.youtube.com/watch/?v=bCgLa25fDHM
movement for black lives,c1IopsKY0dY,Black Lives Matter Movement | Global Citizen,38478,Global Citizen,www.youtube.com/watch/?v=c1IopsKY0dY
movement for black lives,7UnBykVezRI,What Are &#39;Black Lives Matter&#39;s&#39; Demands? | Rachel Maddow | MSNBC,95847,MSNBC,www.youtube.com/watch/?v=7UnBykVezRI
movement for black lives,pK3Ayhp0_fw,"Ways you can help Black Lives Matter movement (links, orgs, and more) 👈🏽",12273,CNET,www.youtube.com/watch/?v=pK3Ayhp0_fw
movement for black lives,wZNTGTRfCpU,Black Lives Matter: How a Hashtag Defined a Movement,9413,Define American,www.youtube.com/watch/?v=wZNTGTRfCpU
movement for black lives,A2o15RCtSS0,Dax - BLACK LIVES MATTER (Official Music Video),4316337,Dax,www.youtube.com/watch/?v=A2o15RCtSS0
movement for black lives,muy5zpqslRc,What Black Lives Matter means to an 11-year-old,457708,Vox,www.youtube.com/watch/?v=muy5zpqslRc
movement for black lives,DCOkvMtTdFo,Movement for Black Lives Calls for Reparations &amp; &quot;End to War Against Black People&quot;,5691,Democracy Now!,www.youtube.com/watch/?v=DCOkvMtTdFo
movement for black lives,X_ySzQSpx3A,The History of the #BlackLivesMatter Movement | What is the Black Lives Matter Movement?,14605,Illustrate to Educate,www.youtube.com/watch/?v=X_ySzQSpx3A
movement for black lives,8MV_rd0NiMs,Black Woman Debates Black Man About Black Lives Matter Movement | Face Your Hater | New York Post,437462,New York Post,www.youtube.com/watch/?v=8MV_rd0NiMs
movement for black lives,gaqTZdjAh58,The Movement for Black Lives Town Hall in Association with The Root &amp; Hot 97,7321,HOT 97,www.youtube.com/watch/?v=gaqTZdjAh58
movement for black lives,vPaLFH5B9cM,The Movement for Black Lives: End the War on Black People,89,Evan Jefferson,www.youtube.com/watch/?v=vPaLFH5B9cM
movement for black lives,Vg2Y-CYNsEc,Comparing the 1968 civil rights protests to the Black Lives Matter movement of 2020,10939,POLITICO,www.youtube.com/watch/?v=Vg2Y-CYNsEc
racial justice,-aCn72iXO9s,Let&#39;s get to the root of racial injustice | Megan Ming Francis | TEDxRainier,1132203,TEDx Talks,www.youtube.com/watch/?v=-aCn72iXO9s
racial justice,53ApfkBQGXg,The Inner Work of Racial Justice | Rhonda Magee | TEDxMarin,28609,TEDx Talks,www.youtube.com/watch/?v=53ApfkBQGXg
racial justice,mkQH40Oi-mU,Kamala Harris and Mike Pence Debate Racial Justice | NowThis,41195,NowThis News,www.youtube.com/watch/?v=mkQH40Oi-mU
racial justice,MlY48IN-FJQ,Ayanna Pressley Calls Student Loan Debt A &quot;Racial&quot; Justice Issue As Dems Push To CANCEL STUDENT DEBT,3071,Black Conservative Perspective,www.youtube.com/watch/?v=MlY48IN-FJQ
racial justice,jlYnQXheup4,George Floyd Protests Around the World Are Calling for Racial Justice,106216,VICE News,www.youtube.com/watch/?v=jlYnQXheup4
racial justice,R16KzSwt1aE,2020 DNC Vs. RNC on Racial Justice | NowThis,57128,NowThis News,www.youtube.com/watch/?v=R16KzSwt1aE
racial justice,p3erYUuvqtk,Understanding the Problem - Racial Justice Series: Part 1 [A Conversation with Propaganda],50677,VergeNetwork,www.youtube.com/watch/?v=p3erYUuvqtk
racial justice,YBgVULn_jVw,"Kamala Harris, Mike Pence lay out approaches to racial justice and policing",12488,CNBC Television,www.youtube.com/watch/?v=YBgVULn_jVw
racial justice,pEjpbDSoBCA,Professor Ibram X. Kendi | How To Be Anti-Racist | The Search for Racial Equity,41941,Talks at Google,www.youtube.com/watch/?v=pEjpbDSoBCA
racial justice,UcycZretpbc,Nikole Hannah-Jones &amp; Dr. Kamau Bobb  | The 1619 Project | The Search for Racial Equity,217242,Talks at Google,www.youtube.com/watch/?v=UcycZretpbc
racial justice,F0pWTQq5afQ,"Players, Coaches, &amp; Refs Protest for Racial Justice Amid NBA&#39;s Return | NowThis",6113,NowThis News,www.youtube.com/watch/?v=F0pWTQq5afQ
racial justice,gpZ4i__IFnk,Why Jamila Lyiscott is Fighting for Racial Justice in U S  Classrooms | Opinions | NowThis,3111,NowThis News,www.youtube.com/watch/?v=gpZ4i__IFnk
racial justice,gigFXCjoSYg,I&#39;m voting for: Racial Justice | Joe Biden for President 2020,19186,Joe Biden,www.youtube.com/watch/?v=gigFXCjoSYg
racial justice,HrUvGwW4bdU,W. Kamau Bell’s Advice for White People Fighting for Racial Justice | WWHL,3937,Watch What Happens Live with Andy Cohen,www.youtube.com/watch/?v=HrUvGwW4bdU
racial justice,F49V8biFZic,Black Lives: Struggle. Still dreaming of racial justice in St. Louis&#39; black neighbourhoods,211120,RT Documentary,www.youtube.com/watch/?v=F49V8biFZic
racial justice,ZmDwxsIo0XQ,Efrem Smith and John Ortberg | A Conversation About Social and Racial Justice,3009,Menlo Church,www.youtube.com/watch/?v=ZmDwxsIo0XQ
racial justice,65tho0ZANwE,"Calling Out Trump-Era Racism, Ice Cube Talks Police, Racial Justice And Anti-Semitism Allegations",1278093,MSNBC,www.youtube.com/watch/?v=65tho0ZANwE
racial justice,iwqBXUb1TdE,&#39;Rednecks for Black Lives&#39; Rallies White Southerners for Racial Justice | NowThis,254072,NowThis News,www.youtube.com/watch/?v=iwqBXUb1TdE
racial justice,IPFSK6YZCpM,Steph Curry Talks About Restarting NBA Season And Racial Justice Movement | TODAY,4709,TODAY,www.youtube.com/watch/?v=IPFSK6YZCpM
racial justice,lRHH4aZu8js,100 days of racial justice protests in Louisville: Courier Journal staff reflects | USA TODAY,1655,USA TODAY,www.youtube.com/watch/?v=lRHH4aZu8js
black identity extremists,3I8eWL3axYk,"Bass: If there&#39;s an FBI report on black identity extremists, why no report on those who are white?",62117,PBS NewsHour,www.youtube.com/watch/?v=3I8eWL3axYk
black identity extremists,M8jND2s0iKY,Black Identity Extremism (BIE) Forum,8950,USC Price,www.youtube.com/watch/?v=M8jND2s0iKY
black identity extremists,u8RxeOyYM9A,COINTELPRO 2? FBI Targets “Black Identity Extremists” Despite Surge in White Supremacist Violence,15618,Democracy Now!,www.youtube.com/watch/?v=u8RxeOyYM9A
black identity extremists,TIoqoU3Hhzg,FBI Targets &#39;Black Identity Extremists&#39;,91026,Roland S. Martin,www.youtube.com/watch/?v=TIoqoU3Hhzg
black identity extremists,h-b1aP0jIm0,The New COINTELPRO? Meet the Activist the FBI Labeled a “Black Identity Extremist” &amp; Jailed 5 Months,33868,Democracy Now!,www.youtube.com/watch/?v=h-b1aP0jIm0
black identity extremists,5JeC8pyJe1g,Rep. Ayanna Pressley Exposes The FBI&#39;s Lies About The &#39;Made Up Term&#39; Black Identity Extremists,144238,Roland S. Martin,www.youtube.com/watch/?v=5JeC8pyJe1g
black identity extremists,6ACNX3xeGFo,Black Law Enforcement Officials Call Out The FBI For Labeling Protesters &#39;Black Identity Extremists&#39;,16972,Roland S. Martin,www.youtube.com/watch/?v=6ACNX3xeGFo
black identity extremists,9cps6k82gvw,Jelani Cobb On FBI Targeting Black Activism | The Beat With Ari Melber | MSNBC,6559,MSNBC,www.youtube.com/watch/?v=9cps6k82gvw
black identity extremists,oOfoOkSKJD0,FBI warns of terror threat from &#39;black identity extremists&#39;,9118,Fox News,www.youtube.com/watch/?v=oOfoOkSKJD0
black identity extremists,88WkMFORaNw,Why Is The FBI Prioritizing &quot;Black Identity Extremists&quot;?,1515,TYT's The Conversation,www.youtube.com/watch/?v=88WkMFORaNw
black identity extremists,mWkyfvG2edE,Rep. Bass Follows Up On Black Identity Extremism Report,5862,Congressmember Karen Bass,www.youtube.com/watch/?v=mWkyfvG2edE
black identity extremists,pYGX4RbyYm8,Rep. Bass Slams Dept. AG Rosenstein on Black Identity Extremism Report,11710,Congressmember Karen Bass,www.youtube.com/watch/?v=pYGX4RbyYm8
black identity extremists,jVTNEncx88o,Why Is the FBI Targeting &#39;Black Identity Extremists?&#39;,7520,The Real News Network,www.youtube.com/watch/?v=jVTNEncx88o
black identity extremists,cmuqmP50mRc,COINTELPRO: Why Did the FBI Target Black Activists Fighting for Equality? | NowThis,39252,NowThis News,www.youtube.com/watch/?v=cmuqmP50mRc
black identity extremists,6-eMWSHN78Y,Samantha Bee Discusses Black Identity Extremism and the FBI,2074,Congressmember Karen Bass,www.youtube.com/watch/?v=6-eMWSHN78Y
black identity extremists,jnqRfnFvOS0,FBI cites black extremists as a terror threat,13991,Fox News,www.youtube.com/watch/?v=jnqRfnFvOS0
black identity extremists,g0DZ5at5zos,FBI Uses &quot;Black Identity Extremists&quot; Label to Surveil &amp; Monitor,537,Bill Press Video,www.youtube.com/watch/?v=g0DZ5at5zos
black identity extremists,b4MbCIyXhz4,CBC Hosts Briefing On FBI Black Identity Extremism Report,861,Congressmember Karen Bass,www.youtube.com/watch/?v=b4MbCIyXhz4
black identity extremists,bahE8qqE370,Rep. Bass Grills AG Sessions On &quot;Black Extremism&quot; and Black Lives Matter,19167,Congressmember Karen Bass,www.youtube.com/watch/?v=bahE8qqE370
black identity extremists,89KGVYmZCAI,Black Identity Extremists,17516,PastorDowell,www.youtube.com/watch/?v=89KGVYmZCAI
black is beautiful,jGLuJ64Qft4,Chronixx - Black is Beautiful [OFFICIAL AUDIO] | Chronology,3759584,ChronixxMusic,www.youtube.com/watch/?v=jGLuJ64Qft4
black is beautiful,3aU4bvkj8uo,E-40 &quot;Black Is Beautiful&quot; Feat. Big K.R.I.T.( Music Video),205344,E40TV,www.youtube.com/watch/?v=3aU4bvkj8uo
black is beautiful,VUZAswMWIuw,Flavour - Black Is Beautiful [Official Video],3974934,Official Flavour,www.youtube.com/watch/?v=VUZAswMWIuw
black is beautiful,Ky52XyaMIOg,E-40 - &quot;Black Is Beautiful&quot; Ft. Big K.R.I.T. (The Curb Commentator Channel 2),15637,HYPE,www.youtube.com/watch/?v=Ky52XyaMIOg
black is beautiful,CB3QpLi6_kw,Chronixx - Black Is Beautiful (Live on KEXP),82499,KEXP,www.youtube.com/watch/?v=CB3QpLi6_kw
black is beautiful,rnfu01uZWMY,Black Is Beautiful,2767,Lil Donald - Topic,www.youtube.com/watch/?v=rnfu01uZWMY
black is beautiful,zicPAvBglLs,BLACK IS BEAUTIFUL 2,39000,DycoshTV,www.youtube.com/watch/?v=zicPAvBglLs
black is beautiful,BzrGDTUQ_KE,Elis Regina - Black is beautiful,199607,lermam,www.youtube.com/watch/?v=BzrGDTUQ_KE
black is beautiful,ecGr0JJ9UCY,Flavour - Black Is Beautiful [Blessed Album],192401,Official Flavour,www.youtube.com/watch/?v=ecGr0JJ9UCY
black is beautiful,G3aS0KTEgjE,E-40 - Black Is Beautiful Ft. Big K.R.I.T. [The Curb Commentator Channel 2],5346,DatPiff,www.youtube.com/watch/?v=G3aS0KTEgjE
black is beautiful,1JmOCUBQLzs,Abdel New Deal - Black is beautiful (Official Music Video),57758,Abdel New Deal,www.youtube.com/watch/?v=1JmOCUBQLzs
black is beautiful,8KqxI_iVnd4,Chronixx Feat. Sampa The Great - Black Is Beautiful Remix,19438,Low Key Source,www.youtube.com/watch/?v=8KqxI_iVnd4
black is beautiful,Cdgg7DHCXME,Why Black is Beautiful and Powerful ft. Amandla Stenberg,137987,Teen Vogue,www.youtube.com/watch/?v=Cdgg7DHCXME
black is beautiful,mXLS2IzZSdg,Dave - Black (Live at The BRITs 2020),6282278,Santan Dave,www.youtube.com/watch/?v=mXLS2IzZSdg
black is beautiful,JiYbbirvwAk,Black Is Beauty - Snyper ft Monaster.,77907,massiveattack786,www.youtube.com/watch/?v=JiYbbirvwAk
black is beautiful,jX5_0_Mt3Ao,Black Is Beautiful Video (El Barrio Project-SALSA album),3442,Folklore Urbano NYC,www.youtube.com/watch/?v=jX5_0_Mt3Ao
black is beautiful,Z05Dy-d0DIs,Tayo D - Black is Beautiful (Official Music Video) [Prod. JBJ],653,Tayo D,www.youtube.com/watch/?v=Z05Dy-d0DIs
black is beautiful,ObPnrCuQvgM,Most Beautiful DARK SKINNED Women - Black Is Beautiful,110913,Freedom Beauty,www.youtube.com/watch/?v=ObPnrCuQvgM
black is beautiful,AiA59i72c1o,"No makeup, no filter ♥️🇸🇸 Black is beautiful",459069,World Of Africa TV,www.youtube.com/watch/?v=AiA59i72c1o
black is beautiful,QWdE_ANJObE,Black is Beautiful: The African American Civil Rights Movement&#39;s Effect on the Arts and the Economy,3326,npatou,www.youtube.com/watch/?v=QWdE_ANJObE
black trans lives matter,bNIfR4ODtNc,Black Trans Lives Matter,5057557,Google,www.youtube.com/watch/?v=bNIfR4ODtNc
black trans lives matter,bs67v5klQI4,Black Trans* Lives Matter | D-L Stewart | TEDxCSU,12270,TEDx Talks,www.youtube.com/watch/?v=bs67v5klQI4
black trans lives matter,-JxFO2oIyLU,Black Trans Lives Matter | Full Frontal on TBS,135860,Full Frontal with Samantha Bee,www.youtube.com/watch/?v=-JxFO2oIyLU
black trans lives matter,37zVaotWNTI,Black Trans Lives Movement Demands Visibility As Support Fills The Street,25591,Insider,www.youtube.com/watch/?v=37zVaotWNTI
black trans lives matter,xVEPrpnh64M,Are Trans Lives Included in Black Lives Matter? | Out Loud with Claudia Jordan,15619,FOX Soul,www.youtube.com/watch/?v=xVEPrpnh64M
black trans lives matter,OukAjh2Lk7o,Billy Porter On Importance Of Black Trans Lives Matter Movement: &#39;Trans People Are Human Beings&#39;,4382,The Kelly Clarkson Show,www.youtube.com/watch/?v=OukAjh2Lk7o
black trans lives matter,UHrjd4crbKg,Ballroom Vogue Houses March at NYC Black Trans Lives Matter Protest | NYT News,34485,The New York Times,www.youtube.com/watch/?v=UHrjd4crbKg
black trans lives matter,epUmQP6VuDs,Scenes from a Black trans life | D-L Stewart,13745,TED,www.youtube.com/watch/?v=epUmQP6VuDs
black trans lives matter,BqxbCpx-bUQ,Thousands Protest in Support of Black Trans Lives in NYC | NowThis,28244,NowThis News,www.youtube.com/watch/?v=BqxbCpx-bUQ
black trans lives matter,v4xayHg1e5A,the forgotten bunch: black trans lives matter,265,Savonne Pearson,www.youtube.com/watch/?v=v4xayHg1e5A
black trans lives matter,t9tc0TeI4TI,Black Trans Lives: The fight against discrimination and violence,2928,Eyewitness News ABC7NY,www.youtube.com/watch/?v=t9tc0TeI4TI
black trans lives matter,hXdi5_dsKh8,When Are We Going to Address Black Trans Lives Matter? | Cocktails with Queens,1011,FOX Soul,www.youtube.com/watch/?v=hXdi5_dsKh8
black trans lives matter,mnUWUfwA3no,ALL BLACK LIVES MATTER TRANSGENDER TOO. IYANNA DIOR,9813,Riley Knoxx,www.youtube.com/watch/?v=mnUWUfwA3no
black trans lives matter,I5-HHEeTVUg,Thousands gather for &#39;Black Trans Lives Matter&#39; rally in Brooklyn,54603,Guardian News,www.youtube.com/watch/?v=I5-HHEeTVUg
black trans lives matter,iVHQNrM1r2k,Black Trans Lives Matter: Movement Pushes for Justice &amp; Visibility Amid “Epidemic” of Violence,7061,Democracy Now!,www.youtube.com/watch/?v=iVHQNrM1r2k
black trans lives matter,QuOtHDe6EZM,Black Trans Lives Matter | No Filter with Naomi,24968,Naomi,www.youtube.com/watch/?v=QuOtHDe6EZM
black trans lives matter,kISlDqUypAg,Thousands join Black Trans Lives Matter protest in London,17124,Guardian News,www.youtube.com/watch/?v=kISlDqUypAg
black trans lives matter,KPC0wR6MhNo,"As Pride Month kicks off, black trans activists want their stories centered",6586,PBS NewsHour,www.youtube.com/watch/?v=KPC0wR6MhNo
black trans lives matter,5KEacMN2YKY,Let&#39;s Discuss Black Trans Lives Matter,14041,Rose of Dawn,www.youtube.com/watch/?v=5KEacMN2YKY
black trans lives matter,e0HSYwCk6BQ,USA: &quot;Black Trans Lives Matter&quot; march hits streets of Chicago,2644,Ruptly,www.youtube.com/watch/?v=e0HSYwCk6BQ
no justice no peace,QMI3UTx9-zg,Z-Ro - No Justice No Peace (Prod. by Mike Dean),522197,SquadHipHopTV,www.youtube.com/watch/?v=QMI3UTx9-zg
no justice no peace,KkT3FCf4Wks,"&#39;No justice, no peace&#39;: protesters mark Juneteenth across US",43662,Guardian News,www.youtube.com/watch/?v=KkT3FCf4Wks
no justice no peace,Slyov3EWEPg,NO JUSTICE. NO PEACE ✊🏽,406824,Royal Family,www.youtube.com/watch/?v=Slyov3EWEPg
no justice no peace,8Hg0lwqDsvk,Preddy Boy P - No Justice No Peace (Official Video),25447,ABOVE ALL,www.youtube.com/watch/?v=8Hg0lwqDsvk
no justice no peace,fXiF-qsOOWU,Adrian J &amp; Gwap Freak - No Justice No Peace (Music Video),2108,digital_loc,www.youtube.com/watch/?v=fXiF-qsOOWU
no justice no peace,g1eV-6ZB-FQ,Chelsea Williams - No Justice No Peace [OFFICIAL VIDEO],3572,Chelsea Williams,www.youtube.com/watch/?v=g1eV-6ZB-FQ
no justice no peace,QPoG0r82ST8,No Justice No Peace (Featuring Wynta-Amor Rogers),60332,Kevon Carter,www.youtube.com/watch/?v=QPoG0r82ST8
no justice no peace,xIs5iqDblUU,"&#39;No Justice, No Peace!&#39; Protesters Rally In Chicago | NBC News",271481,NBC News,www.youtube.com/watch/?v=xIs5iqDblUU
no justice no peace,U9zt2Pfb3hc,Krayzie Bone - No Justice No Peace Ft. Layzie Bone,2179,UBMurda TV,www.youtube.com/watch/?v=U9zt2Pfb3hc
no justice no peace,w6VXjsDCQt8,LMAO No Justice No Peace - These Guys Help This Cop Make A Fool Of Himself,61337,Good Luck America,www.youtube.com/watch/?v=w6VXjsDCQt8
no justice no peace,9zqnQKqYT5E,No Justice No Peace In Whittier,7597,West Coast Digital,www.youtube.com/watch/?v=9zqnQKqYT5E
no justice no peace,CGtcyrTdQSM,"MTM - No Justice, No Peace",2036,XclusiveGoGo,www.youtube.com/watch/?v=CGtcyrTdQSM
no justice no peace,RaPncRqhdhU,"&quot;No justice, no peace&quot; | Protesters on the streets of Minneapolis",24036,KARE 11,www.youtube.com/watch/?v=RaPncRqhdhU
no justice no peace,IM5KN7n2sAc,L -Solo - No Justice No Peace [Official Music Video] Directed By: Maineflixzz,4440,LSOLOTV,www.youtube.com/watch/?v=IM5KN7n2sAc
no justice no peace,1BtyhrxEJYA,"Joe Rogan Wonders What &quot;No Justice No Peace&quot; Means, Answers His Own Question | Above It All #569",2086,Cyberdemon531,www.youtube.com/watch/?v=1BtyhrxEJYA
no justice no peace,aHL2GGQ86Kw,"&#39;No justice, no peace.&#39; Second night of protests in downtown Louisville",6035,WHAS11,www.youtube.com/watch/?v=aHL2GGQ86Kw
no justice no peace,QkV7xmY51zc,No Justice No Peace In Whittier #2,5649,West Coast Digital,www.youtube.com/watch/?v=QkV7xmY51zc
no justice no peace,kt_M3FAmg1Y,"No Justice, No Peace: America&#39;s Uprising against Police Brutality and Racism | Foreign Correspondent",19396,ABC News In-depth,www.youtube.com/watch/?v=kt_M3FAmg1Y
no justice no peace,Ne3VEcRM8QI,"Protesters chant &#39;No justice, no peace&#39; for George Floyd",30187,Rappler,www.youtube.com/watch/?v=Ne3VEcRM8QI
no justice no peace,QWkqrH3SeJo,"No Justice, No Peace: The Sounds Of Ferguson | TIME",13294,TIME,www.youtube.com/watch/?v=QWkqrH3SeJo
wypipo,0zFncIR2ACk,"Wypipo, Please Stop | Judge of Characters",14912,The Root,www.youtube.com/watch/?v=0zFncIR2ACk
wypipo,OPtuYjsuHY4,Wypipo Hate Black Panther | Judge of Characters,16391,The Root,www.youtube.com/watch/?v=OPtuYjsuHY4
wypipo,CFKJvd_zm0Y,Wypipo what this face mean,56058,KevOnStage,www.youtube.com/watch/?v=CFKJvd_zm0Y
wypipo,ImTYOrMKz04,I TRIED FOLLOWING SOME WYPIPO HAIRSTYLES... I SUCK LOL,48130,OnlyOneJess,www.youtube.com/watch/?v=ImTYOrMKz04
wypipo,JuWbNzcJ8Fc,PSA: Stop Centering Wypipo,17610,Sensei Aishitemasu,www.youtube.com/watch/?v=JuWbNzcJ8Fc
wypipo,jh0R_6gSgPI,B-Words WYPIPO Should Stop Using | Afrosplaining Racist English,273,dyingalive,www.youtube.com/watch/?v=jh0R_6gSgPI
wypipo,qXdPN8SVuN0,&quot;Why Does Black Twitter Hate White People?&quot;,908172,SNEAKO,www.youtube.com/watch/?v=qXdPN8SVuN0
wypipo,w8OHPcZ2mJQ,&quot;America doesnt have a Gun Control Problem. We have a WYPIPO problem&#39; @TheRoot,3860,Uncle Hotep,www.youtube.com/watch/?v=w8OHPcZ2mJQ
wypipo,PHS07i9TbOc,Breaking Down Trump&#39;s Tweets About Black Folks: 1-800-WYPIPO,2616,The Root,www.youtube.com/watch/?v=PHS07i9TbOc
wypipo,aEBkx5rDM6Q,Wypipo Mowing Their Lawns Is Rayciss! Sez Madison &quot;Educator&quot; CRINGE,32924,Duerst The Wuerst,www.youtube.com/watch/?v=aEBkx5rDM6Q
wypipo,ni2wu2AMBlg,Wypipo Claim Netflix&#39;s Luke Cage Is Racist For Having A Prodominantly Black Cast,68436,African Diaspora News Channel,www.youtube.com/watch/?v=ni2wu2AMBlg
wypipo,ozMZ1TXGM40,Mykki Blanco speaks about race in whiteface,20648,Dazed,www.youtube.com/watch/?v=ozMZ1TXGM40
wypipo,Dt5CkAe46xY,Mediocre Wypipo &amp; This College Admissions Scam,29153,Jouelzy,www.youtube.com/watch/?v=Dt5CkAe46xY
wypipo,8XZ0IBE7trw,Fighting wypipo on the last day of Black History Month,24252,VON DYLAN,www.youtube.com/watch/?v=8XZ0IBE7trw
wypipo,-ihswrUiOKg,White Lips &amp; The N Word | Judge of Characters,10487,The Root,www.youtube.com/watch/?v=-ihswrUiOKg
wypipo,A--TlwxiZ20,WYPIPO MARRY THE BEST OF THE BLK COMMUNITY,150,LETHAL BLACKMAN,www.youtube.com/watch/?v=A--TlwxiZ20
wypipo,cXyP9Eq11qc,GRWM: What to Do When WYPIPO are the Gatekeepers,26340,Jouelzy,www.youtube.com/watch/?v=cXyP9Eq11qc
wypipo,DhWZBAQDROM,&quot;Black People dont care about Black People. They only care if WYPIPO  care about Black People&quot;,5180,Uncle Hotep,www.youtube.com/watch/?v=DhWZBAQDROM
wypipo,psTHRZuUYOE,Blavity Blacks now call WYPIPO &quot;Colonizer&quot;. IMO its a compliment,1405,Uncle Hotep,www.youtube.com/watch/?v=psTHRZuUYOE
wypipo,t3zje75Xncg,Am I Racist? | Judge of Characters,79890,The Root,www.youtube.com/watch/?v=t3zje75Xncg
black dissent,bpLFdKDpuGY,The Dissent | Life in Prison for Hedge Clippers | Black In America.,2275,Nate The Lawyer,www.youtube.com/watch/?v=bpLFdKDpuGY
black dissent,nPpdV9ljh3k,"The War on Black Dissent, Pt. I: Black Lives, Red Scares feat. Gerald Horne | Still Spying Podcast",56,Defending Rights & Dissent,www.youtube.com/watch/?v=nPpdV9ljh3k
black dissent,mATVQv8Qh3o,DISSENT - ATHAME [OFFICIAL EP STREAM] (2018) SW EXCLUSIVE,5876,SLAM WORLDWIDE,www.youtube.com/watch/?v=mATVQv8Qh3o
black dissent,dYNmu-QjfP0,Comedian Konstantin Kisin: Media not allowing dissent on discussion around Black Lives Matter,73359,talkRADIO,www.youtube.com/watch/?v=dYNmu-QjfP0
